"","sample_comparison","comm"
"5666","soil-sediment",0.00375794950857589
"5667","peat-sediment",0.0643669300443245
"5668","peat-sediment",0.0258238581614955
"5669","sediment",0.0295818076700713
"5670","sediment",0.0359414145307381
"5671","soil-sediment",0.00558874542301024
"5672","sediment",0.108016958951628
"5673","peat-sediment",0.0612834842936982
"5674","peat-sediment",0.0207169011370206
"5675","soil-sediment",0.00645596454037389
"5676","peat-sediment",0.0123337830025053
"5677","peat-sediment",0.0216804779340913
"5678","peat-sediment",0.0441318173058393
"5679","sediment",0.185681248795529
"5680","peat-sediment",0.0272692233571016
"5681","sediment",0.120832530352669
"5682","sediment",0.181537868568125
"5683","peat-sediment",0.0203314704181923
"5684","peat-sediment",0.045191751782617
"5685","peat-sediment",0.0261129312006166
"5686","peat-sediment",0.0391212179610715
"5687","soil-sediment",0.00501059934476777
"5688","peat-sediment",0.0586818269416073
"5689","sediment",0.0879745615725573
"5690","sediment",0.118038157641164
"5691","sediment",0.0475043360955868
"5692","peat-sediment",0.0276546540759298
"5693","peat-sediment",0.0192715359414145
"5694","sediment",0.00491424166506071
"5695","peat-sediment",0.0135864328386972
"5696","sediment",0.153112353054538
"5697","sediment",0.0881672769319715
"5698","soil-sediment",0.0109847754866063
"5699","sediment",0.152630564656003
"5700","peat-sediment",0.0154172287531317
"5701","sediment",0.213721333590287
"5702","soil-sediment",0.00934669493158602
"5703","peat-sediment",0.0272692233571016
"5704","sediment",0.14550009635768
"5705","peat-sediment",0.0422046637116978
"5706","peat-sediment",0.0265947195991521
"5707","peat-sediment",0.00934669493158602
"5708","peat-sediment",0.0165735209096165
"5709","peat-sediment",0.0459626132202736
"5710","peat-sediment",0.0546348043939102
"5711","peat-sediment",0.0343033339757178
"5712","peat-sediment",0.0222586240123338
"5713","sediment",0.143958373482367
"5714","sediment",0.160146463673155
"5715","sediment",0.275968394681056
"5716","peat-sediment",0.0195606089805358
"5717","soil-sediment",0.00549238774330318
"5718","peat-sediment",0.0291000192715359
"5719","peat-sediment",0.0389285026016574
"5720","sediment",0.143476585083831
"5721","soil-sediment",0.0104066294083639
"5722","sediment",0.0761225669685874
"5723","soil-sediment",0.0100211986895355
"5724","peat-sediment",0.030449026787435
"5725","sediment",0.0928888032376181
"5726","soil-sediment",0.00501059934476777
"5727","sediment",0.0214877625746772
"5728","sediment",0.121699749470033
"5729","peat-sediment",0.0425900944305261
"5730","peat-sediment",0.0214877625746772
"5731","sediment",0.100115629215649
"5732","peat-sediment",0.000770861437656589
"5733","sediment",0.127673925611871
"5734","sediment",0.137116978223164
"5735","soil-sediment",0.0100211986895355
"5736","peat-sediment",0.00655232222008095
"5737","soil-sediment",0.00558874542301024
"5738","peat-sediment",0.0595490460589709
"5739","peat-sediment",0.0282328001541723
"5740","soil-sediment",0.0191751782617074
"5741","sediment",0.0166698785893236
"5742","peat-sediment",0.0880709192522644
"5743","peat-sediment",0.0565619579880516
"5744","soil-sediment",0.00934669493158602
"5745","sediment",0.164097128541145
"5746","sediment",0.380805550202351
"5747","sediment",0.182405087685489
"5748","sediment",0.0360377722104451
"5749","sediment",0.246579302370399
"5750","peat-sediment",0.026498361919445
"5751","sediment",0.104837155521295
"5752","peat-sediment",0.0324725380612835
"5753","peat-sediment",0.0169589516284447
"5754","soil-sediment",0.00655232222008095
"5755","soil-sediment",0.00423973790711119
"5756","peat-sediment",0.0176334553863943
"5757","peat-sediment",0.00578146078242436
"5758","peat-sediment",0.00423973790711119
"5759","peat-sediment",0.0324725380612835
"5760","sediment",0.167758720370013
"5761","soil-sediment",0.00385430718828295
"5762","peat-sediment",0.0228367700905762
"5763","peat-sediment",0.0601271921372133
"5764","peat-sediment",0.0366159182886876
"5765","peat-sediment",0.0641742146849104
"5766","peat-sediment",0.00684139525920213
"5767","sediment",0.123723260743881
"5768","sediment",0.156099441125458
"5769","sediment",0.0139718635575256
"5770","soil-sediment",0.00982848333012143
"5771","peat-sediment",0.0465407592985161
"5772","peat-sediment",0.0326652534206976
"5773","peat-sediment",0.0250529967238389
"5774","sediment",0.103006359606861
"5775","peat-sediment",0.0210059741761418
"5776","peat-sediment",0.0149354403545963
"5777","peat-sediment",0.0373867797263442
"5778","peat-sediment",0.0654268645211024
"5779","peat-sediment",0.0281364424744652
"5780","peat-sediment",0.0112738485257275
"5781","peat-sediment",0.0980921179418
"5782","peat-sediment",0.0599344767777992
"5783","soil-sediment",0.00982848333012143
"5784","sediment",0.0273655810368086
"5785","peat-sediment",0.0274619387165157
"5786","sediment",0.103777221044517
"5787","peat-sediment",0.0703411061861631
"5788","peat-sediment",0.0321834650221623
"5789","soil-sediment",0.00626324918095977
"5790","sediment",0.109847754866063
"5791","peat-sediment",0.0408556561957988
"5792","peat-sediment",0.0180188861052226
"5793","sediment",0.072942763538254
"5794","soil-sediment",0.00819040277510119
"5795","sediment",0.0306417421468491
"5796","sediment",0.0326652534206976
"5797","peat-sediment",0.0306417421468491
"5798","sediment",0.0726536904991327
"5799","peat-sediment",0.0156099441125458
"5800","peat-sediment",0.0789169396800925
"5801","soil-sediment",0.00944305261129308
"5802","sediment",0.307959144343804
"5803","soil-sediment",0.0108884178068992
"5804","sediment",0.113316631335517
"5805","peat-sediment",0.000674503757949529
"5806","peat-sediment",0.0788205820003854
"5807","peat-sediment",0.0190788205820004
"5808","peat-sediment",0.0295818076700713
"5809","soil-sediment",0.00597417614183848
"5810","peat-sediment",0.0419155906725766
"5811","sediment",0.111293120061669
"5812","peat-sediment",0.0585854692619002
"5813","peat-sediment",0.0267874349585662
"5814","soil-sediment",0.0164771632299094
"5815","soil-sediment",0.00770861437656578
"5816","soil-sediment",0.00635960686066683
"5817","soil-sediment",0.0163808055502024
"5818","peat-sediment",0.0555020235112739
"5819","sediment",0.0846020427828098
"5820","peat-sediment",0.0163808055502024
"5821","peat-sediment",0.0685103102717286
"5822","peat-sediment",0.0224513393717479
"5823","peat-sediment",0.037097706687223
"5824","peat-sediment",0.022644054731162
"5825","peat-sediment",0.0166698785893236
"5826","soil-sediment",0.00529967238388895
"5827","peat-sediment",0.0176334553863943
"5828","sediment",0.172094815956832
"5829","sediment",0.0444208903449604
"5830","peat-sediment",0.0195606089805358
"5831","peat-sediment",0.00366159182886872
"5832","sediment",0.180670649450761
"5833","sediment",0.0291000192715359
"5834","soil-sediment",0.0180188861052226
"5835","peat-sediment",0.0922142994796685
"5836","peat-sediment",0.0409520138755058
"5837","peat-sediment",0.018597032183465
"5838","peat-sediment",0.0412410869146271
"5839","peat-sediment",0.0462516862593949
"5840","soil-sediment",0.0101175563692426
"5841","sediment",0.129408363846599
"5842","sediment",0.158893813836963
"5843","peat-sediment",0.00963576797070731
"5844","peat-sediment",0.0273655810368086
"5845","peat-sediment",0.0143572942763538
"5846","sediment",0.035845056851031
"5847","soil-sediment",0.0108884178068992
"5848","soil-sediment",0.0047215263056466
"5849","sediment",0.179128926575448
"5850","peat-sediment",0.0515513586432839
"5851","peat-sediment",0.0333397571786471
"5852","peat-sediment",0.00587781846213142
"5853","sediment",0.0993447677779919
"5854","peat-sediment",0.0328579687801118
"5855","sediment",0.0391212179610715
"5856","soil-sediment",0.00925033725187896
"5857","peat-sediment",0.031894391983041
"5858","peat-sediment",0.0265947195991521
"5859","soil-sediment",0.00626324918095977
"5860","peat-sediment",0.0337251878974755
"5861","sediment",0.205049142416651
"5862","peat-sediment",0.0609944112545769
"5863","soil-sediment",0.00452881094623236
"5864","peat-sediment",0.0240894199267682
"5865","peat-sediment",0.021198689535556
"5866","peat-sediment",0.0208132588167277
"5867","peat-sediment",0.0356523414916169
"5868","sediment",0.017248024667566
"5869","peat-sediment",0.038446714203122
"5870","soil-sediment",0.0101175563692426
"5871","peat-sediment",0.0265947195991521
"5872","sediment",0.138176912699942
"5873","peat-sediment",0.0200423973790711
"5874","peat-sediment",0.0324725380612835
"5875","sediment",0.350838311813451
"5876","sediment",0.304008479475814
"5877","peat-sediment",0.0991520524185777
"5878","sediment",0.134322605511659
"5879","peat-sediment",0.0741954133744459
"5880","peat-sediment",0.0446136057043747
"5881","peat-sediment",0.0322798227018694
"5882","soil-sediment",0.00934669493158602
"5883","sediment",0.0804586625554057
"5884","peat-sediment",0.0515513586432839
"5885","peat-sediment",0.0492387743303141
"5886","peat-sediment",0.0757371362497591
"5887","soil-sediment",0.0181152437849297
"5888","soil-sediment",0.0219695509732125
"5889","sediment",0.0996338408171131
"5890","peat-sediment",0.0484679128926575
"5891","soil-sediment",0.0223549816920409
"5892","soil-sediment",0.0130082867604548
"5893","peat-sediment",0.0279437271150511
"5894","sediment",0.121699749470033
"5895","sediment",0.0741954133744459
"5896","soil-sediment",0.00857583349392943
"5897","sediment",0.0793023703989207
"5898","sediment",0.0830603199074966
"5899","soil-sediment",0.0111774908460204
"5900","peat-sediment",0.0642705723646174
"5901","peat-sediment",0.0519367893621122
"5902","sediment",0.0489497012911929
"5903","sediment",0.067643091154365
"5904","sediment",0.0866255540566583
"5905","sediment",0.076893428406244
"5906","peat-sediment",0.0432645981884756
"5907","peat-sediment",0.0375794950857583
"5908","soil-sediment",0.0104066294083639
"5909","peat-sediment",0.0707265369049913
"5910","peat-sediment",0.0555983811909809
"5911","soil-sediment",0.00953941029100014
"5912","soil-sediment",0.010502987088071
"5913","peat-sediment",0.0228367700905762
"5914","peat-sediment",0.0475043360955868
"5915","sediment",0.038446714203122
"5916","peat-sediment",0.0364232029292735
"5917","peat-sediment",0.103777221044517
"5918","peat-sediment",0.0842166120639815
"5919","peat-sediment",0.0386394295625362
"5920","peat-sediment",0.0607053382154558
"5921","peat-sediment",0.018597032183465
"5922","peat-sediment",0.043650028907304
"5923","peat-sediment",0.133166313355174
"5924","peat-sediment",0.019849682019657
"5925","sediment",0.0979957602620929
"5926","peat-sediment",0.0381576411640008
"5927","peat-sediment",0.0519367893621122
"5928","sediment",0.0978994025823858
"5929","peat-sediment",0.046444401618809
"5930","sediment",0.0174407400269802
"5931","peat-sediment",0.0560801695895163
"5932","sediment",0.0872037001349008
"5933","peat-sediment",0.0218731932935055
"5934","peat-sediment",0.0552129504721526
"5935","peat-sediment",0.0780497205627289
"5936","soil-sediment",0.00982848333012143
"5937","sediment",0.0753517055309308
"5938","soil-sediment",0.0152245133937174
"5939","sediment",0.0670649450761226
"5940","sediment",0.0660050105993447
"5941","sediment",0.102428213528618
"5942","sediment",0.119772595875891
"5943","peat-sediment",0.0220659086529197
"5944","sediment",0.0269801503179803
"5945","peat-sediment",0.068895740990557
"5946","sediment",0.0921179417999615
"5947","sediment",0.101175563692426
"5948","peat-sediment",0.0402775101175563
"5949","soil-sediment",0.0125264983619194
"5950","sediment",0.0670649450761226
"5951","peat-sediment",0.0629215648487185
"5952","peat-sediment",0.0661013682790519
"5953","peat-sediment",0.0972248988244363
"5954","peat-sediment",0.0820003854307189
"5955","peat-sediment",0.04509539410291
"5956","soil-sediment",0.0140682212372326
"5957","soil-sediment",0.0139718635575256
"5958","sediment",0.0823858161495471
"5959","soil-sediment",0.0128155714010406
"5960","soil-sediment",0.00934669493158602
"5961","sediment",0.0733281942570823
"5962","sediment",0.0560801695895163
"5963","sediment",0.0600308344575062
"5964","soil-sediment",0.00404702254769707
"5965","peat-sediment",0.099441125457699
"5966","peat-sediment",0.046444401618809
"5967","peat-sediment",0.0804586625554057
"5968","peat-sediment",0.0157063017922529
"5969","sediment",0.0673540181152438
"5970","soil-sediment",0.0176334553863943
"5971","peat-sediment",0.0415301599537483
"5972","peat-sediment",0.134418963191366
"5973","peat-sediment",0.00289073039121213
"5974","peat-sediment",0.0473116207361727
"5975","peat-sediment",0.0440354596261322
"5976","peat-sediment",0.0329543264598189
"5977","peat-sediment",0.0777606475236077
"5978","sediment",0.0815185970321834
"5979","sediment",0.106764309115437
"5980","peat-sediment",0.0502023511273848
"5981","sediment",0.0762189246482945
"5982","soil-sediment",0.0143572942763538
"5983","peat-sediment",0.0417228753131624
"5984","peat-sediment",0.0553093081518597
"5985","soil-sediment",0.0186933898631721
"5986","peat-sediment",0.0628252071690114
"5987","peat-sediment",0.110811331663134
"5988","soil-sediment",0.0091539795721719
"5989","soil-sediment",0.00626324918095977
"5990","peat-sediment",0.0527076507997687
"5991","peat-sediment",0.0566583156677587
"5992","soil-sediment",0.0224513393717479
"5993","sediment",0.0687030256311428
"5994","peat-sediment",0.0207169011370206
"5995","peat-sediment",0.0625361341298901
"5996","peat-sediment",0.0417228753131624
"5997","peat-sediment",0.0376758527654654
"5998","peat-sediment",0.000963576797070709
"5999","sediment",0.0769897860859511
"6000","sediment",0.0753517055309308
"6001","sediment",0.0867219117363653
"6002","sediment",0.0906725766043553
"6003","sediment",0.05299672383889
"6004","peat-sediment",0.071593756022355
"6005","peat-sediment",0.0426864521102331
"6006","sediment",0.0477934091347081
"6007","sediment",0.119579880516477
"6008","sediment",0.0144536519560609
"6009","sediment",0.0763152823280016
"6010","peat-sediment",0.0974176141838504
"6011","soil-sediment",0.010599344767778
"6012","peat-sediment",0.0790132973597996
"6013","sediment",0.0515513586432839
"6014","sediment",0.0388321449219503
"6015","soil-sediment",0.0191751782617074
"6016","peat-sediment",0.025245712083253
"6017","sediment",0.0520331470418193
"6018","peat-sediment",0.0740990556947388
"6019","peat-sediment",0.0792060127192137
"6020","soil-sediment",0.00867219117363649
"6021","peat-sediment",0.0378685681248796
"6022","peat-sediment",0.0400847947581422
"6023","sediment",0.0703411061861631
"6024","soil-sediment",0.0543457313547889
"6025","peat-sediment",0.0876854885334362
"6026","soil-sediment",0.0244748506455964
"6027","sediment",0.0815185970321834
"6028","soil-sediment",0.0166698785893236
"6029","sediment",0.0707265369049913
"6030","sediment",0.0652341491616882
"6031","peat-sediment",0.0695702447485065
"6032","peat-sediment",0.0184043168240509
"6033","peat-sediment",0.0183079591443438
"6034","soil-sediment",0.010599344767778
"6035","peat-sediment",0.0722682597803045
"6036","sediment",0.0474079784158797
"6037","sediment",0.075544420890345
